UNITID,EFCSTATE,LINE,EFRES01,EFRES02 
199184,12,12,15,10.0
199184,13,13,5,3.0
199184,15,15,1,0.0
199184,17,17,3,2.0
199184,21,21,1,1.0
199184,22,22,3,2.0
199184,23,23,2,0.0
199184,24,24,3,3.0
199184,25,25,2,1.0
199184,26,26,5,1.0
199184,27,27,2,1.0
199184,30,30,1,1.0
199184,34,34,4,3.0
199184,36,36,10,9.0
199184,37,37,91,53.0
199184,39,39,4,3.0
199184,41,41,1,1.0
199184,42,42,7,5.0
199184,45,45,4,2.0
199184,47,47,5,4.0
199184,48,48,8,5.0
199184,50,50,1,1.0
199184,51,51,9,6.0
199184,53,53,3,1.0
199184,54,54,1,0.0
199184,55,55,1,1.0
199184,57,57,3,2.0
199184,58,999,203,125.0
199184,90,90,7,4.0
199184,99,99,210,129.0
199193,5,5,4,4.0
199193,5,5,1,1.0
199193,5,5,2,2.0
199193,6,6,16,14.0
199193,8,8,11,11.0
199193,9,9,21,21.0
199193,10,10,6,6.0
199193,11,11,3,3.0
199193,12,12,38,37.0
199193,13,13,22,20.0
199193,15,15,3,3.0
199193,17,17,29,28.0
199193,18,18,6,6.0
199193,19,19,1,1.0
199193,20,20,1,1.0
199193,21,21,5,4.0
199193,22,22,1,1.0
199193,23,23,10,10.0
199193,24,24,66,65.0
199193,25,25,51,49.0
199193,26,26,11,11.0
199193,27,27,12,12.0
199193,29,29,7,7.0
199193,31,31,2,2.0
199193,32,32,5,5.0
199193,33,33,11,11.0
199193,34,34,75,73.0
199193,35,35,2,2.0
199193,36,36,59,58.0
199193,37,37,576,415.0
199193,39,39,22,22.0
199193,41,41,2,1.0
199193,42,42,84,82.0
199193,44,44,3,3.0
199193,45,45,35,33.0
199193,47,47,6,6.0
199193,48,48,18,17.0
199193,50,50,5,4.0
199193,51,51,139,133.0
199193,53,53,3,2.0
199193,54,54,5,5.0
199193,55,55,3,3.0
199193,57,57,28,16.0
199193,58,999,576,415.0
199193,60,60,1,1.0
199193,72,72,2,2.0
199193,89,999,3,3.0
199193,90,90,142,25.0
199193,99,99,576,415.0
199209,8,8,1,1.0
199209,12,12,8,8.0
199209,13,13,4,4.0
199209,17,17,2,2.0
199209,24,24,2,2.0
199209,34,34,1,1.0
199209,37,37,149,149.0
199209,45,45,17,17.0
199209,48,48,1,1.0
199209,51,51,20,20.0
199209,58,999,205,205.0
199209,90,90,41,41.0
199209,99,99,249,246.0
199218,5,5,2,2.0
199218,5,5,1,1.0
199218,5,5,3,3.0
199218,6,6,8,8.0
199218,8,8,10,9.0
199218,9,9,23,22.0
199218,10,10,8,8.0
199218,11,11,2,2.0
199218,12,12,4,4.0
199218,13,13,6,6.0
199218,17,17,15,15.0
199218,18,18,2,2.0
199218,19,19,2,1.0
199218,21,21,1,1.0
199218,22,22,1,1.0
199218,23,23,9,9.0
199218,24,24,78,75.0
199218,25,25,34,34.0
199218,26,26,3,3.0
199218,27,27,4,4.0
199218,29,29,2,2.0
199218,32,32,1,1.0
199218,33,33,9,9.0
199218,34,34,49,49.0
199218,36,36,36,35.0
199218,37,37,576,415.0
199218,39,39,8,8.0
199218,42,42,39,39.0
199218,44,44,4,4.0
199218,45,45,17,15.0
199218,47,47,1,1.0
199218,48,48,7,6.0
199218,49,49,1,1.0
199218,50,50,3,3.0
199218,51,51,62,62.0
199218,53,53,1,1.0
199218,56,56,1,1.0
199218,57,57,20,19.0
199218,58,999,576,415.0
199218,90,90,5,3.0
199218,99,99,576,415.0
199263,37,37,25,9.0
199263,58,999,25,9.0
199263,99,99,25,9.0
199272,9,9,2,2.0
199272,12,12,8,8.0
199272,13,13,4,4.0
199272,24,24,1,1.0
199272,32,32,1,1.0
199272,34,34,1,1.0
199272,36,36,4,3.0
199272,37,37,99,87.0
199272,42,42,2,2.0
199272,45,45,4,3.0
199272,48,48,1,1.0
199272,51,51,9,9.0
199272,58,999,136,122.0
199272,99,99,136,122.0
199281,9,9,1,1.0
199281,10,10,1,1.0
199281,12,12,6,5.0
199281,13,13,3,3.0
199281,18,18,1,1.0
199281,23,23,1,1.0
199281,24,24,4,2.0
199281,25,25,1,1.0
199281,29,29,1,1.0
199281,34,34,2,1.0
199281,36,36,4,3.0
199281,37,37,576,415.0
199281,39,39,3,3.0
199281,42,42,4,3.0
199281,45,45,28,25.0
199281,48,48,1,0.0
199281,50,50,1,1.0
199281,51,51,7,7.0
199281,53,53,1,1.0
199281,54,54,1,0.0
199281,55,55,1,1.0
199281,57,57,23,18.0
199281,58,999,576,415.0
199281,90,90,30,17.0
199281,99,99,576,415.0
199306,5,5,1,1.0
199306,8,8,1,1.0
199306,10,10,1,1.0
199306,12,12,11,9.0
199306,13,13,3,2.0
199306,17,17,1,1.0
199306,19,19,1,0.0
199306,24,24,2,2.0
199306,25,25,2,2.0
199306,26,26,1,0.0
199306,34,34,3,3.0
199306,37,37,118,111.0
199306,39,39,1,1.0
199306,45,45,8,8.0
199306,51,51,4,3.0
199306,58,999,158,145.0
199306,90,90,7,4.0
199306,99,99,165,149.0
199324,37,37,90,39.0
199324,51,51,4,0.0
199324,58,999,94,39.0
199324,99,99,94,39.0
199333,5,5,1,1.0
199333,9,9,1,1.0
199333,12,12,3,1.0
199333,13,13,1,1.0
199333,18,18,1,0.0
199333,24,24,1,0.0
199333,34,34,1,1.0
199333,37,37,576,415.0
199333,42,42,3,3.0
199333,45,45,3,2.0
199333,47,47,1,0.0
199333,51,51,2,2.0
199333,58,999,576,415.0
199333,99,99,576,415.0
199412,5,5,2,2.0
199412,6,6,3,3.0
199412,8,8,2,2.0
199412,12,12,16,15.0
199412,13,13,11,11.0
199412,17,17,3,3.0
199412,23,23,1,1.0
199412,24,24,7,7.0
199412,25,25,2,2.0
199412,26,26,3,3.0
199412,27,27,1,1.0
199412,29,29,1,0.0
199412,34,34,1,1.0
199412,36,36,7,6.0
199412,37,37,134,127.0
199412,39,39,9,9.0
199412,42,42,7,7.0
199412,45,45,13,13.0
199412,47,47,8,8.0
199412,48,48,1,1.0
199412,51,51,11,10.0
199412,53,53,1,1.0
199412,55,55,3,3.0
199412,58,999,247,236.0
199412,90,90,56,42.0
199412,99,99,303,278.0
199421,37,37,412,254.0
199421,42,42,1,1.0
199421,58,999,413,255.0
199421,90,90,2,0.0
199421,99,99,415,255.0
199449,18,18,1,1.0
199449,37,37,248,162.0
199449,45,45,5,3.0
199449,58,999,254,166.0
199449,99,99,254,166.0
199458,5,5,1,1.0
199458,12,12,4,3.0
199458,13,13,1,1.0
199458,37,37,21,21.0
199458,58,999,27,26.0
199458,99,99,27,26.0
199467,37,37,22,13.0
199467,58,999,22,13.0
199467,99,99,22,13.0
199476,34,34,1,0.0
199476,37,37,576,190.0
199476,45,45,1,0.0
199476,51,51,1,0.0
199476,58,999,576,190.0
199476,99,99,576,190.0
199485,37,37,269,188.0
199485,58,999,269,188.0
199485,99,99,269,188.0
199494,12,12,1,0.0
199494,25,25,1,0.0
199494,30,30,1,1.0
199494,36,36,1,0.0
199494,37,37,576,415.0
199494,45,45,2,0.0
199494,51,51,3,0.0
199494,53,53,1,1.0
199494,58,999,576,415.0
199494,99,99,576,415.0
199582,5,5,2,2.0
199582,6,6,5,5.0
199582,10,10,1,1.0
199582,11,11,25,25.0
199582,12,12,10,10.0
199582,13,13,4,4.0
199582,17,17,1,1.0
199582,24,24,12,12.0
199582,26,26,5,5.0
199582,29,29,2,2.0
199582,32,32,1,1.0
199582,36,36,2,2.0
199582,37,37,228,228.0
199582,39,39,1,1.0
199582,42,42,3,3.0
199582,45,45,14,14.0
199582,48,48,2,2.0
199582,51,51,8,8.0
199582,53,53,1,1.0
199582,55,55,2,2.0
199582,58,999,329,329.0
199582,99,99,341,329.0
199607,5,5,1,1.0
199607,12,12,2,2.0
199607,13,13,1,1.0
199607,17,17,3,2.0
199607,22,22,1,1.0
199607,24,24,1,1.0
199607,27,27,1,0.0
199607,34,34,1,1.0
199607,37,37,71,63.0
199607,39,39,2,2.0
199607,41,41,2,2.0
199607,47,47,1,1.0
199607,48,48,2,2.0
199607,51,51,2,2.0
199607,58,999,91,81.0
199607,99,99,91,81.0
199625,37,37,191,132.0
199625,45,45,1,1.0
199625,58,999,192,133.0
199625,99,99,192,133.0
199634,8,8,1,0.0
199634,36,36,1,1.0
199634,37,37,576,415.0
199634,39,39,1,1.0
199634,51,51,2,2.0
199634,58,999,576,415.0
199634,90,90,5,4.0
199634,99,99,576,415.0
199643,5,5,1,1.0
199643,5,5,1,1.0
199643,5,5,1,0.0
199643,6,6,9,9.0
199643,10,10,1,1.0
199643,11,11,1,1.0
199643,12,12,4,4.0
199643,13,13,8,8.0
199643,18,18,1,0.0
199643,24,24,6,5.0
199643,25,25,1,1.0
199643,28,28,2,2.0
199643,34,34,3,3.0
199643,36,36,1,1.0
199643,37,37,110,103.0
199643,39,39,1,0.0
199643,41,41,1,1.0
199643,42,42,2,2.0
199643,45,45,1,1.0
199643,47,47,1,1.0
199643,48,48,4,4.0
199643,51,51,18,18.0
199643,58,999,178,167.0
199643,90,90,22,16.0
199643,99,99,200,183.0
199689,37,37,18,3.0
199689,58,999,18,3.0
199689,99,99,18,3.0
199698,5,5,1,1.0
199698,5,5,1,1.0
199698,6,6,4,3.0
199698,8,8,3,2.0
199698,12,12,15,14.0
199698,13,13,7,7.0
199698,16,16,1,1.0
199698,17,17,2,2.0
199698,18,18,1,1.0
199698,20,20,1,1.0
199698,21,21,2,1.0
199698,24,24,3,3.0
199698,25,25,1,1.0
199698,26,26,3,2.0
199698,29,29,1,0.0
199698,30,30,1,1.0
199698,34,34,1,1.0
199698,36,36,1,1.0
199698,37,37,66,60.0
199698,39,39,2,1.0
199698,42,42,1,1.0
199698,45,45,24,19.0
199698,47,47,4,4.0
199698,48,48,5,4.0
199698,49,49,1,1.0
199698,50,50,2,2.0
199698,51,51,2,2.0
199698,53,53,2,1.0
199698,54,54,1,1.0
199698,58,999,159,139.0
199698,90,90,18,17.0
199698,99,99,180,156.0
199722,37,37,66,34.0
199722,45,45,1,1.0
199722,58,999,67,35.0
199722,99,99,67,35.0
199731,13,13,1,0.0
199731,18,18,1,1.0
199731,36,36,1,0.0
199731,37,37,143,81.0
199731,45,45,1,1.0
199731,51,51,1,1.0
199731,58,999,148,84.0
199731,99,99,148,84.0
199740,37,37,186,130.0
199740,58,999,186,130.0
199740,99,99,186,130.0
199759,6,6,1,0.0
199759,12,12,1,1.0
199759,37,37,13,11.0
199759,39,39,1,0.0
199759,42,42,1,0.0
199759,45,45,1,1.0
199759,48,48,1,1.0
199759,51,51,1,1.0
199759,58,999,20,15.0
199759,90,90,13,0.0
199759,99,99,33,15.0
199768,37,37,428,220.0
199768,45,45,2,1.0
199768,47,47,1,1.0
199768,51,51,13,6.0
199768,58,999,444,228.0
199768,99,99,446,228.0
199786,21,21,1,0.0
199786,37,37,573,391.0
199786,57,57,4,3.0
199786,58,999,576,394.0
199786,90,90,5,2.0
199786,99,99,576,396.0
199795,13,13,3,2.0
199795,37,37,87,69.0
199795,47,47,2,2.0
199795,58,999,92,73.0
199795,99,99,92,73.0
199838,37,37,268,175.0
199838,58,999,268,175.0
199838,99,99,268,175.0
199847,5,5,7,7.0
199847,5,5,1,1.0
199847,5,5,1,1.0
199847,5,5,2,2.0
199847,6,6,52,52.0
199847,8,8,13,13.0
199847,9,9,55,54.0
199847,10,10,5,5.0
199847,11,11,9,9.0
199847,12,12,75,75.0
199847,13,13,48,48.0
199847,15,15,2,2.0
199847,16,16,2,2.0
199847,17,17,84,84.0
199847,18,18,8,8.0
199847,19,19,2,2.0
199847,20,20,4,4.0
199847,21,21,14,14.0
199847,22,22,9,9.0
199847,23,23,3,3.0
199847,24,24,70,69.0
199847,25,25,47,47.0
199847,26,26,4,4.0
199847,27,27,13,13.0
199847,29,29,13,13.0
199847,30,30,1,1.0
199847,31,31,2,2.0
199847,32,32,1,1.0
199847,33,33,2,2.0
199847,34,34,94,94.0
199847,35,35,1,1.0
199847,36,36,137,137.0
199847,37,37,190,189.0
199847,39,39,23,23.0
199847,40,40,4,4.0
199847,41,41,2,2.0
199847,42,42,46,46.0
199847,44,44,5,5.0
199847,45,45,31,31.0
199847,46,46,1,1.0
199847,47,47,30,30.0
199847,48,48,39,39.0
199847,50,50,1,1.0
199847,51,51,63,63.0
199847,53,53,7,7.0
199847,54,54,5,5.0
199847,55,55,6,6.0
199847,58,999,576,415.0
199847,72,72,5,5.0
199847,89,999,5,5.0
199847,90,90,126,125.0
199847,99,99,576,415.0
199856,5,5,1,1.0
199856,5,5,1,0.0
199856,12,12,3,3.0
199856,13,13,1,1.0
199856,17,17,1,1.0
199856,18,18,1,1.0
199856,19,19,1,1.0
199856,27,27,1,1.0
199856,30,30,1,1.0
199856,34,34,1,1.0
199856,36,36,6,5.0
199856,37,37,576,415.0
199856,42,42,4,2.0
199856,45,45,1,1.0
199856,48,48,2,2.0
199856,51,51,4,3.0
199856,53,53,1,0.0
199856,58,999,576,415.0
199856,90,90,74,55.0
199856,99,99,576,415.0
199865,5,5,1,1.0
199865,6,6,3,2.0
199865,8,8,3,3.0
199865,11,11,1,1.0
199865,12,12,4,4.0
199865,13,13,11,11.0
199865,17,17,5,4.0
199865,18,18,1,1.0
199865,21,21,1,1.0
199865,22,22,1,1.0
199865,23,23,1,1.0
199865,24,24,8,8.0
199865,25,25,1,1.0
199865,27,27,1,1.0
199865,32,32,1,1.0
199865,34,34,3,3.0
199865,35,35,1,1.0
199865,36,36,6,5.0
199865,37,37,77,70.0
199865,39,39,2,2.0
199865,41,41,3,3.0
199865,42,42,9,8.0
199865,44,44,1,1.0
199865,45,45,15,14.0
199865,47,47,7,7.0
199865,48,48,3,3.0
199865,50,50,6,4.0
199865,51,51,9,8.0
199865,53,53,2,2.0
199865,55,55,2,2.0
199865,58,999,189,174.0
199865,90,90,3,3.0
199865,99,99,192,177.0
199892,6,6,1,0.0
199892,12,12,2,1.0
199892,24,24,1,0.0
199892,27,27,1,0.0
199892,30,30,1,0.0
199892,37,37,282,174.0
199892,45,45,3,0.0
199892,48,48,3,0.0
199892,51,51,1,0.0
199892,58,999,295,175.0
199892,99,99,295,175.0
199908,37,37,209,136.0
199908,58,999,209,136.0
199908,99,99,214,136.0
199926,37,37,353,308.0
199926,58,999,353,308.0
199926,90,90,1,1.0
199926,99,99,355,309.0
199953,5,5,1,0.0
199953,37,37,81,52.0
199953,58,999,82,52.0
199953,99,99,100,52.0
199962,5,5,5,5.0
199962,5,5,1,1.0
199962,6,6,1,1.0
199962,8,8,4,4.0
199962,9,9,4,4.0
199962,11,11,3,3.0
199962,12,12,36,36.0
199962,13,13,58,58.0
199962,17,17,1,1.0
199962,18,18,1,1.0
199962,21,21,3,3.0
199962,22,22,1,1.0
199962,23,23,1,1.0
199962,24,24,17,17.0
199962,25,25,2,2.0
199962,27,27,1,1.0
199962,28,28,1,1.0
199962,29,29,2,2.0
199962,32,32,2,2.0
199962,33,33,3,3.0
199962,34,34,7,7.0
199962,36,36,30,30.0
199962,37,37,404,404.0
199962,39,39,3,3.0
199962,42,42,16,16.0
199962,44,44,1,1.0
199962,45,45,93,93.0
199962,46,46,1,1.0
199962,47,47,12,12.0
199962,48,48,8,8.0
199962,51,51,33,33.0
199962,54,54,5,5.0
199962,58,999,576,415.0
199962,90,90,68,68.0
199962,99,99,576,415.0
199971,37,37,5,2.0
199971,51,51,1,0.0
199971,58,999,6,2.0
199971,99,99,6,2.0
199980,37,37,24,8.0
199980,58,999,24,8.0
199980,99,99,24,8.0
199999,5,5,2,2.0
199999,6,6,2,2.0
199999,10,10,1,1.0
199999,11,11,15,15.0
199999,12,12,3,2.0
199999,13,13,5,5.0
199999,17,17,2,2.0
199999,18,18,1,1.0
199999,24,24,23,22.0
199999,26,26,4,4.0
199999,27,27,2,2.0
199999,29,29,4,4.0
199999,32,32,1,1.0
199999,34,34,1,1.0
199999,36,36,5,4.0
199999,37,37,576,415.0
199999,39,39,4,4.0
199999,42,42,1,1.0
199999,45,45,34,31.0
199999,48,48,3,3.0
199999,51,51,19,18.0
199999,53,53,1,1.0
199999,55,55,1,1.0
199999,57,57,18,11.0
199999,58,999,576,415.0
199999,90,90,2,0.0
199999,99,99,576,415.0
200004,5,5,4,4.0
200004,5,5,1,1.0
200004,8,8,1,1.0
200004,10,10,1,1.0
200004,12,12,35,24.0
200004,13,13,90,79.0
200004,17,17,6,5.0
200004,18,18,5,5.0
200004,21,21,3,3.0
200004,22,22,1,1.0
200004,24,24,11,11.0
200004,26,26,2,1.0
200004,27,27,1,1.0
200004,31,31,1,1.0
200004,32,32,1,1.0
200004,33,33,2,2.0
200004,34,34,5,3.0
200004,36,36,4,4.0
200004,37,37,576,415.0
200004,39,39,4,4.0
200004,42,42,6,4.0
200004,45,45,123,100.0
200004,47,47,18,15.0
200004,49,49,1,1.0
200004,50,50,1,1.0
200004,51,51,15,15.0
200004,55,55,1,1.0
200004,57,57,29,21.0
200004,58,999,576,415.0
200004,90,90,7,1.0
200004,99,99,576,415.0
200013,27,27,6,1.0
200013,38,38,21,4.0
200013,58,999,27,5.0
200013,99,99,27,5.0
200022,6,6,1,0.0
200022,8,8,1,1.0
200022,9,9,1,0.0
200022,12,12,1,0.0
200022,13,13,1,0.0
200022,17,17,2,1.0
200022,19,19,1,1.0
200022,21,21,1,0.0
200022,22,22,1,0.0
200022,26,26,1,1.0
200022,27,27,18,16.0
200022,30,30,12,10.0
200022,31,31,1,1.0
200022,32,32,1,0.0
200022,36,36,4,0.0
200022,37,37,1,0.0
200022,38,38,576,415.0
200022,39,39,1,1.0
200022,40,40,1,0.0
200022,41,41,1,1.0
200022,42,42,1,0.0
200022,45,45,1,0.0
200022,46,46,11,9.0
200022,48,48,6,1.0
200022,49,49,1,0.0
200022,53,53,1,0.0
200022,55,55,1,1.0
200022,56,56,3,3.0
200022,58,999,576,415.0
200022,90,90,7,4.0
200022,99,99,576,415.0
200059,5,5,6,5.0
200059,5,5,3,3.0
200059,6,6,10,9.0
200059,8,8,2,2.0
200059,16,16,1,1.0
200059,17,17,1,1.0
200059,27,27,1,1.0
200059,30,30,50,48.0
200059,31,31,5,3.0
200059,32,32,3,3.0
200059,38,38,124,102.0
200059,46,46,12,11.0
200059,53,53,1,1.0
200059,56,56,16,15.0
200059,58,999,235,205.0
200059,90,90,7,2.0
200059,99,99,242,207.0
200086,38,38,17,5.0
200086,46,46,1,0.0
200086,58,999,18,5.0
200086,99,99,18,5.0
200110,27,27,7,3.0
200110,38,38,19,7.0
200110,58,999,26,10.0
200110,99,99,26,10.0
200156,5,5,3,2.0
200156,5,5,2,2.0
200156,5,5,10,9.0
200156,6,6,9,9.0
200156,8,8,14,14.0
200156,9,9,1,1.0
200156,12,12,3,2.0
200156,15,15,1,1.0
200156,16,16,2,1.0
200156,17,17,1,1.0
200156,20,20,1,1.0
200156,27,27,48,46.0
200156,28,28,1,1.0
200156,29,29,1,0.0
200156,30,30,14,14.0
200156,31,31,2,2.0
200156,32,32,3,3.0
200156,36,36,1,1.0
200156,38,38,76,75.0
200156,39,39,2,1.0
200156,41,41,3,1.0
200156,46,46,10,10.0
200156,48,48,2,2.0
200156,49,49,1,1.0
200156,53,53,3,3.0
200156,55,55,6,6.0
200156,56,56,3,3.0
200156,58,999,223,212.0
200156,90,90,32,16.0
200156,99,99,257,228.0
200192,6,6,1,1.0
200192,12,12,1,0.0
200192,13,13,1,1.0
200192,17,17,1,1.0
200192,20,20,1,1.0
200192,27,27,15,9.0
200192,30,30,1,0.0
200192,31,31,3,2.0
200192,36,36,1,0.0
200192,38,38,133,93.0
200192,39,39,1,1.0
200192,48,48,3,2.0
200192,51,51,1,1.0
200192,55,55,1,1.0
200192,56,56,3,2.0
200192,58,999,167,115.0
200192,90,90,14,3.0
200192,99,99,181,118.0
200208,6,6,1,0.0
200208,38,38,25,15.0
200208,58,999,26,15.0
200208,99,99,26,15.0
200217,5,5,4,4.0
200217,5,5,20,20.0
200217,5,5,1,1.0
200217,6,6,22,19.0
200217,8,8,18,18.0
200217,9,9,2,2.0
200217,12,12,1,0.0
200217,15,15,1,0.0
200217,16,16,1,1.0
200217,17,17,14,13.0
200217,18,18,2,2.0
200217,19,19,5,5.0
200217,20,20,1,1.0
200217,22,22,1,1.0
200217,24,24,4,4.0
200217,26,26,2,2.0
200217,27,27,97,92.0
200217,29,29,3,3.0
200217,30,30,14,13.0
200217,31,31,4,4.0
200217,32,32,5,5.0
200217,33,33,1,0.0
200217,36,36,2,2.0
200217,37,37,1,1.0
200217,38,38,139,133.0
200217,39,39,3,2.0
200217,40,40,3,3.0
200217,41,41,5,4.0
200217,42,42,1,1.0
200217,46,46,15,15.0
200217,48,48,6,5.0
200217,50,50,1,1.0
200217,51,51,5,5.0
200217,53,53,4,4.0
200217,55,55,30,28.0
200217,56,56,6,5.0
200217,57,57,1,1.0
200217,58,999,445,415.0
200217,90,90,13,8.0
200217,99,99,458,415.0
200226,5,5,8,6.0
200226,6,6,1,0.0
200226,12,12,2,1.0
200226,21,21,1,0.0
200226,27,27,18,3.0
200226,30,30,2,2.0
200226,32,32,3,0.0
200226,38,38,63,51.0
200226,46,46,1,0.0
200226,53,53,1,0.0
200226,55,55,2,0.0
200226,58,999,102,63.0
200226,90,90,5,0.0
200226,99,99,107,63.0
200253,5,5,12,12.0
200253,5,5,1,1.0
200253,6,6,7,7.0
200253,8,8,8,8.0
200253,12,12,3,3.0
200253,13,13,4,3.0
200253,15,15,1,1.0
200253,18,18,1,1.0
200253,19,19,2,1.0
200253,24,24,2,2.0
200253,26,26,1,1.0
200253,27,27,6,5.0
200253,30,30,5,5.0
200253,32,32,5,5.0
200253,35,35,1,1.0
200253,36,36,1,0.0
200253,38,38,272,232.0
200253,39,39,1,1.0
200253,45,45,1,1.0
200253,47,47,1,1.0
200253,48,48,7,7.0
200253,49,49,1,1.0
200253,51,51,1,1.0
200253,53,53,4,4.0
200253,55,55,2,2.0
200253,56,56,1,1.0
200253,58,999,351,307.0
200253,90,90,27,9.0
200253,99,99,378,316.0
200280,5,5,2,2.0
200280,5,5,2,2.0
200280,5,5,6,4.0
200280,5,5,2,1.0
200280,6,6,28,22.0
200280,8,8,29,24.0
200280,9,9,3,2.0
200280,12,12,3,2.0
200280,13,13,6,4.0
200280,15,15,7,6.0
200280,16,16,2,2.0
200280,17,17,23,19.0
200280,18,18,6,6.0
200280,19,19,8,7.0
200280,20,20,6,6.0
200280,21,21,1,1.0
200280,22,22,1,1.0
200280,23,23,2,1.0
200280,24,24,7,5.0
200280,25,25,5,5.0
200280,26,26,8,7.0
200280,27,27,576,415.0
200280,28,28,1,1.0
200280,29,29,5,5.0
200280,30,30,12,10.0
200280,31,31,11,10.0
200280,32,32,5,3.0
200280,33,33,2,1.0
200280,34,34,8,7.0
200280,36,36,12,10.0
200280,37,37,3,3.0
200280,38,38,576,415.0
200280,39,39,6,6.0
200280,40,40,2,1.0
200280,41,41,7,7.0
200280,42,42,11,9.0
200280,45,45,1,0.0
200280,46,46,29,25.0
200280,47,47,7,6.0
200280,48,48,21,18.0
200280,49,49,1,0.0
200280,50,50,2,1.0
200280,51,51,9,5.0
200280,53,53,21,15.0
200280,55,55,34,29.0
200280,56,56,6,5.0
200280,57,57,4,3.0
200280,58,999,576,415.0
200280,72,72,1,0.0
200280,89,999,1,0.0
200280,90,90,22,6.0
200280,99,99,576,415.0
200305,5,5,1,1.0
200305,5,5,1,1.0
200305,6,6,3,3.0
200305,8,8,5,4.0
200305,15,15,1,1.0
200305,17,17,2,1.0
200305,18,18,2,2.0
200305,24,24,1,1.0
200305,27,27,258,223.0
200305,30,30,9,9.0
200305,31,31,1,1.0
200305,32,32,2,2.0
200305,34,34,1,1.0
200305,36,36,1,1.0
200305,38,38,428,361.0
200305,39,39,2,1.0
200305,46,46,10,8.0
200305,48,48,1,1.0
200305,49,49,3,3.0
200305,53,53,2,2.0
200305,55,55,10,9.0
200305,56,56,1,1.0
200305,57,57,3,3.0
200305,58,999,576,415.0
200305,90,90,1,1.0
200305,99,99,576,415.0
200314,8,8,8,8.0
200314,21,21,1,1.0
200314,25,25,1,0.0
200314,27,27,1,1.0
200314,30,30,2,2.0
200314,31,31,1,1.0
200314,32,32,1,1.0
200314,38,38,62,37.0
200314,41,41,1,1.0
200314,45,45,1,1.0
200314,48,48,1,1.0
200314,49,49,2,2.0
200314,53,53,2,2.0
200314,57,57,1,0.0
200314,58,999,85,58.0
200314,90,90,25,6.0
200314,99,99,110,64.0
200332,5,5,1,1.0
200332,5,5,6,5.0
200332,6,6,14,10.0
200332,8,8,4,4.0
200332,12,12,4,4.0
200332,13,13,3,2.0
200332,16,16,1,1.0
200332,17,17,11,11.0
200332,18,18,2,2.0
200332,19,19,10,10.0
200332,20,20,4,4.0
200332,22,22,2,1.0
200332,24,24,2,0.0
200332,27,27,576,415.0
200332,30,30,8,8.0
200332,31,31,10,9.0
200332,32,32,1,0.0
200332,36,36,1,0.0
200332,37,37,2,2.0
200332,38,38,576,415.0
200332,39,39,2,2.0
200332,41,41,4,4.0
200332,42,42,2,2.0
200332,46,46,61,60.0
200332,47,47,2,1.0
200332,48,48,2,2.0
200332,51,51,3,2.0
200332,53,53,3,1.0
200332,55,55,58,54.0
200332,56,56,1,1.0
200332,57,57,1,1.0
200332,58,999,576,415.0
200332,90,90,9,0.0
200332,99,99,576,415.0
200341,8,8,1,0.0
200341,16,16,1,1.0
200341,25,25,1,1.0
200341,27,27,1,0.0
200341,30,30,38,33.0
200341,32,32,2,2.0
200341,36,36,2,1.0
200341,37,37,1,1.0
200341,38,38,180,137.0
200341,41,41,1,0.0
200341,48,48,1,1.0
200341,49,49,3,2.0
200341,58,999,232,179.0
200341,90,90,19,0.0
200341,99,99,251,179.0
200466,38,38,24,12.0
200466,46,46,25,11.0
200466,58,999,49,23.0
200466,99,99,49,23.0
200484,5,5,1,1.0
200484,19,19,3,3.0
200484,27,27,6,5.0
200484,30,30,3,3.0
200484,31,31,1,1.0
200484,38,38,6,6.0
200484,46,46,6,3.0
200484,51,51,1,0.0
200484,55,55,3,2.0
200484,58,999,30,24.0
200484,99,99,31,24.0
200527,27,27,1,0.0
200527,30,30,1,0.0
200527,38,38,107,63.0
200527,58,999,109,63.0
200527,99,99,120,63.0
200554,5,5,2,0.0
200554,6,6,1,1.0
200554,27,27,3,3.0
200554,30,30,3,3.0
200554,38,38,83,39.0
200554,40,40,1,0.0
200554,46,46,22,8.0
200554,48,48,1,1.0
200554,53,53,1,1.0
200554,55,55,1,1.0
200554,56,56,2,1.0
200554,58,999,120,58.0
200554,99,99,120,58.0
200572,5,5,3,3.0
200572,5,5,1,1.0
200572,5,5,1,1.0
200572,6,6,1,1.0
200572,8,8,3,2.0
200572,12,12,1,1.0
200572,15,15,4,4.0
200572,16,16,1,1.0
200572,19,19,2,1.0
200572,22,22,1,0.0
200572,27,27,28,25.0
200572,34,34,1,1.0
200572,38,38,141,130.0
200572,46,46,6,6.0
200572,48,48,5,5.0
200572,49,49,1,1.0
200572,53,53,1,1.0
200572,56,56,1,1.0
200572,58,999,202,185.0
200572,90,90,3,0.0
200572,99,99,205,185.0
200590,39,39,10,5.0
200590,58,999,10,5.0
200590,99,99,10,5.0
200785,24,24,1,0.0
200785,34,34,1,0.0
200785,39,39,71,6.0
200785,47,47,1,0.0
200785,58,999,74,6.0
200785,99,99,74,6.0
200800,5,5,2,2.0
200800,5,5,1,1.0
200800,5,5,2,2.0
200800,6,6,3,3.0
200800,9,9,2,2.0
200800,10,10,2,2.0
200800,12,12,3,3.0
200800,13,13,2,2.0
200800,17,17,8,8.0
200800,18,18,6,5.0
200800,20,20,1,1.0
200800,21,21,1,1.0
200800,24,24,6,6.0
200800,25,25,3,2.0
